amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-1280460-5062261		2022-03-15T17:41:47+09:00	2022-03-15T17:43:03+09:00	Pending	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット(バラ)	EC-FOVX-FOBJ	B07C76HMBS	Unshipped	1	JPY	698.0	63.0								東京都	169-0073	JP	
250-8205255-2123862	250-8205255-2123862	2022-03-15T16:41:17+09:00	2022-03-15T16:41:21+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ 	A8-5E1R-YROC	B07ZDF2949	Unshipped	2	JPY	4960.0									東京都	185-0024	JP	
503-3122287-7696663	503-3122287-7696663	2022-03-15T16:04:39+09:00	2022-03-15T16:04:42+09:00	Pending	Amazon	Amazon.co.jp			Standard	[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	CT-Q374-BJ1E	B089Y5Q82W	Unshipped	1	JPY	2380.0									北海道	069-1511	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
249-0073518-2043877		2022-03-15T15:40:05+09:00	2022-03-15T17:39:39+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能	0S-RMMO-VS25	B07F86FVNZ	Shipped	1	JPY	318.0	29.0								Saitama-ken	332-0031	JP	
503-9289127-5379818	503-9289127-5379818	2022-03-15T15:12:31+09:00	2022-03-15T15:12:36+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホ 	MH-OWU7-QZ6B	B077VYDWWP	Unshipped	1	JPY	1580.0									神奈川県	211-0016	JP	購入割引 2019/08/30 7-48-17-928
503-9289127-5379818	503-9289127-5379818	2022-03-15T15:12:31+09:00	2022-03-15T15:12:36+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホ 	YV-GX4F-U1JK	B077VSN4H6	Unshipped	1	JPY	1280.0									神奈川県	211-0016	JP	購入割引 2019/08/30 7-48-17-928
250-9808228-3609439	250-9808228-3609439	2022-03-15T13:46:36+09:00	2022-03-15T17:26:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W019 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 キッズ 女の子 男の子 5足セット 薄手 通気 夏 (XL:18 	RD-N19Y-ZKZI	B08L4KJDDL	Shipped	1	JPY	1280.0	116.0								千葉県	271-0077	JP	
503-7129643-2951034	503-7129643-2951034	2022-03-15T13:03:50+09:00	2022-03-15T13:03:55+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (S)	Z3-XTHR-KMEU	B07SY8KW7D	Unshipped	1	JPY	1380.0									大阪府	574-0013	JP	
503-9588129-6938201	503-9588129-6938201	2022-03-15T12:40:51+09:00	2022-03-15T12:40:55+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ 	QH-M533-IZEL	B09NHPHTSJ	Unshipped	1	JPY	2480.0									埼玉県	342-0056	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-9836663-2323006		2022-03-15T11:17:37+09:00	2022-03-15T17:39:35+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A002 ランニング アームバンド スポーツ用アームバンド 鍵入り 防汗 イヤホーンホルダー付き 調節可能 iPhone 6/iPhone 6 Plus/iPhone 6s/iPhone 6s Plus/iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR、Samsung，Androidなど 6インチまでのスマホに対応 (5.5インチ, 浅いブルー)	7F-XFK6-NVFO	B07BCZTFC5	Shipped	1	JPY	598.0	54.0								北海道	082-0044	JP	
503-2089880-4776600	503-2089880-4776600	2022-03-15T10:37:33+09:00	2022-03-15T16:00:21+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W022 可愛い キッズ 子供 靴下 ソックス 豚 パンダ 動物柄 くるぶし ジュニア 通気 メッシュ くつした	6P-O9LV-C5GR	B09QHW3DXH	Unshipped	1	JPY	1180.0	107.0								大阪府	562-0034	JP	
249-2344863-0446267	249-2344863-0446267	2022-03-15T08:04:20+09:00	2022-03-15T08:04:26+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Unshipped	1	JPY	1480.0									神奈川県	230-0043	JP	
250-7982753-4180640	250-7982753-4180640	2022-03-15T07:08:42+09:00	2022-03-15T07:08:47+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-Bear】T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応  	D3-A97R-HYD6	B07SXQV8NQ	Unshipped	1	JPY	1780.0									群馬県	371-0035	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
250-7964101-2727864		2022-03-15T00:19:39+09:00	2022-03-15T17:38:18+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A201 ランニングアームバンド スポーツ スマホ アームバンド 指紋識別 OK タッチOK 防汗 軽量 小物収納 調節可能 iPhoneX、iPhone6/7/8plus、Samsung、 Androidなど 6インチまでのスマホに対応 (ブラック)	77-4R3H-SUVB	B07MDRBKJ7	Shipped	1	JPY	780.0	71.0								京都府	606-0861	JP	
503-4412856-3656635	503-4412856-3656635	2022-03-14T23:56:16+09:00	2022-03-15T06:21:19+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M	Shipped	1	JPY	698.0	63.0								大阪府	533-0007	JP	
250-3246971-8752662	250-3246971-8752662	2022-03-14T22:53:07+09:00	2022-03-15T13:28:47+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Shipped	1	JPY	1480.0	135.0								埼玉県	331-0812	JP	
250-0590916-5350225	250-0590916-5350225	2022-03-14T22:19:45+09:00	2022-03-15T04:39:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)	C8-VY3A-HL06	B07RRJ5TNV	Shipped	1	JPY	1480.0	135.0								静岡県	438-0086	JP	
249-6298505-9944601	249-6298505-9944601	2022-03-14T22:08:51+09:00	2022-03-14T22:08:55+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ 	6I-0H96-18IA	B077VWS1WM	Unshipped	1	JPY	1280.0									大阪府	556-0003	JP	
503-0144485-0086200	503-0144485-0086200	2022-03-14T21:46:44+09:00	2022-03-14T21:46:47+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M	Unshipped	1	JPY	698.0									長野県	397-0301	JP	
503-3911105-2888645	503-3911105-2888645	2022-03-14T21:46:06+09:00	2022-03-15T17:15:11+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (M)	IL-1DYL-IXMN	B07STZQL61	Shipped	1	JPY	1380.0	125.0								岡山県	711-0906	JP	
250-3257357-2943019	250-3257357-2943019	2022-03-14T21:04:09+09:00	2022-03-15T11:51:21+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV	Shipped	1	JPY	1280.0	116.0								東京都	164-0001	JP	
503-6058991-2577456	503-6058991-2577456	2022-03-14T19:17:48+09:00	2022-03-14T19:17:52+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	NR-5Z4P-2YBS	B07RNDMDMY	Unshipped	1	JPY	1280.0									千葉県	270-0021	JP	
250-1164920-7225416	250-1164920-7225416	2022-03-14T18:09:01+09:00	2022-03-15T06:04:46+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	NR-5Z4P-2YBS	B07RNDMDMY	Shipped	1	JPY	1280.0	116.0								東京都	130-0023	JP	
250-2899991-8362266	250-2899991-8362266	2022-03-14T18:03:32+09:00	2022-03-15T05:34:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, S)	U2-MUDQ-N4ZK	B0782TQTTP	Shipped	1	JPY	1580.0	144.0								東京都	177-0032	JP	
503-4153993-9926255	503-4153993-9926255	2022-03-14T17:49:29+09:00	2022-03-14T23:21:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ 	L3-JQ85-GRB6	B07ZDDNJXQ	Shipped	1	JPY	2480.0	225.0								栃木県	321-3426	JP	
250-8772316-1617420	250-8772316-1617420	2022-03-14T17:42:25+09:00	2022-03-15T15:53:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Shipped	3	JPY	4440.0	405.0					222.0			栃木県	320-0075	JP	購入割引 2019/08/30 13-34-50-103
249-0705817-0687834	249-0705817-0687834	2022-03-14T15:21:46+09:00	2022-03-15T16:29:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	HM-5URZ-2K38	B07C7KGKBH	Shipped	1	JPY	698.0	63.0								大阪府	532-0002	JP	
249-4855753-7059052	249-4855753-7059052	2022-03-14T12:50:53+09:00	2022-03-14T17:32:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー 	O6-48G1-BEO9	B077WKV76K	Shipped	1	JPY	1350.0	123.0								福岡県	812-0011	JP	
249-5655312-0609417	249-5655312-0609417	2022-03-14T10:52:43+09:00	2022-03-15T12:56:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W006 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 笑顔 ジュニア キッズ クルー丈 カラフル 女の子 男	BE-B6BI-INN8	B07RTLC13X	Shipped	1	JPY	1280.0	116.0								兵庫県	665-0852	JP	
250-6211506-6535847	250-6211506-6535847	2022-03-14T10:22:36+09:00	2022-03-14T10:22:41+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M	Unshipped	1	JPY	698.0									滋賀県	529-1303	JP	
249-5580514-7379040	249-5580514-7379040	2022-03-14T08:17:32+09:00	2022-03-14T08:17:35+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Unshipped	1	JPY	1480.0									群馬県	371-0221	JP	
250-0757792-9427847	250-0757792-9427847	2022-03-14T07:55:49+09:00	2022-03-14T18:11:55+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W023 夏 ベビー 幼児用 キッズ 子供 靴下 男の子 女の子 かわいい スポーツ 無地 通気 5足セット (純色	1X-DIVO-2ZYZ	B088D9FFCY	Shipped	1	JPY	1280.0	116.0								東京都	154-0023	JP	
249-2741820-1775056	249-2741820-1775056	2022-03-14T07:15:59+09:00	2022-03-14T17:13:33+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花  	FN-VIR3-GDHQ	B07RN3R4CY	Shipped	1	JPY	1980.0	180.0								神奈川県	240-0035	JP	
