amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-9735228-1377452	249-9735228-1377452	2022-04-28T05:28:26+09:00	2022-04-28T05:28:30+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	EC-FOVX-FOBJ	B07C76HMBS	Unshipped	1	JPY	798.0									北海道	089-0111	JP	
250-6472392-5472627	250-6472392-5472627	2022-04-28T00:44:44+09:00	2022-04-28T05:55:52+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	UY-Y0MP-V8FJ	B089WH17QK	Shipped	1	JPY	2780.0	253.0								茨城県	305-0816	JP	
250-4335008-4493454	250-4335008-4493454	2022-04-27T23:30:16+09:00	2022-04-27T23:30:20+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)	8Y-B81U-KU22	B0782T4WWX	Unshipped	1	JPY	1780.0									神奈川県	232-0001	JP	
249-5966358-4997465	249-5966358-4997465	2022-04-27T23:24:15+09:00	2022-04-28T06:16:45+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T009 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 小さ 	TW-JZWW-KQAK	B07RP5CMMY	Shipped	1	JPY	1680.0	153.0								千葉県	263-0054	JP	
249-5600715-4137452	249-5600715-4137452	2022-04-27T23:11:56+09:00	2022-04-28T05:57:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	97-W48L-K89A	B07C7JX67Y	Shipped	1	JPY	798.0	73.0								東京都	130-0021	JP	
250-3667280-2183037	250-3667280-2183037	2022-04-27T22:12:53+09:00	2022-04-27T22:14:39+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	97-W48L-K89A	B07C7JX67Y	Unshipped	1	JPY	798.0									大阪府	559-0014	JP	
250-0188766-6760639	250-0188766-6760639	2022-04-27T21:52:38+09:00	2022-04-27T23:06:28+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (L)	3T-Y9S7-7048	B07RNDP5VC	Unshipped	1	JPY	1380.0									神奈川県	223-0055	JP	
249-4645760-7934214	249-4645760-7934214	2022-04-27T20:54:26+09:00	2022-04-27T20:56:59+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)	8Y-B81U-KU22	B0782T4WWX	Unshipped	1	JPY	1780.0									富山県	935-0053	JP	
250-4733557-4777413	250-4733557-4777413	2022-04-27T20:49:31+09:00	2022-04-28T06:26:32+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花  	AF-0BOJ-58FU	B07RP5RVVV	Shipped	1	JPY	2180.0	198.0								東京都	206-0013	JP	
503-4863101-6620666	503-4863101-6620666	2022-04-27T20:48:51+09:00	2022-04-27T20:48:56+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	NR-5Z4P-2YBS	B07RNDMDMY	Unshipped	1	JPY	1380.0									Kyoto-fu	601-1323	JP	
