amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
503-8895529-5630249	503-8895529-5630249	2022-01-11T21:09:54+09:00	2022-01-11T21:09:58+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ 	56-XSBC-TM3R	B09N2QCCDD	Unshipped	1	JPY	2480.0									東京都	182-0012	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
249-1041584-8691002	249-1041584-8691002	2022-01-11T20:51:52+09:00	2022-01-11T20:51:56+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W019 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 キッズ 女の子 男の子 5足セット 薄手 通気 夏 (XL:18 	RD-N19Y-ZKZI	B08L4KJDDL	Unshipped	1	JPY	1280.0									神奈川県	252-0243	JP	
249-9865087-5273422	249-9865087-5273422	2022-01-11T20:38:30+09:00	2022-01-11T20:38:34+09:00	Pending	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	SX-6PUQ-K56B	B089XYRGZB	Unshipped	1	JPY	2380.0									東京都	133-0056	JP	
250-7674272-0330226	250-7674272-0330226	2022-01-11T20:23:58+09:00	2022-01-11T20:24:02+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の 	L7-WXI9-AW9P	B07RP6Q7SK	Unshipped	1	JPY	2180.0									東京都	176-0002	JP	
503-0699862-3455849	503-0699862-3455849	2022-01-11T20:00:00+09:00	2022-01-11T20:00:07+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ 	M7-PIGM-QQAP	B09NSN9VVQ	Unshipped	1	JPY	2480.0									愛知県	460-0007	JP	
503-7146092-3067022	503-7146092-3067022	2022-01-11T19:33:38+09:00	2022-01-11T19:33:41+09:00	Pending	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	I7-KNSX-WX6Y	B08B1RFP7K	Unshipped	1	JPY	2580.0									神奈川県	221-0013	JP	
249-5466922-7480647	249-5466922-7480647	2022-01-11T18:36:24+09:00	2022-01-11T18:36:28+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (M)	IL-1DYL-IXMN	B07STZQL61	Unshipped	9	JPY	12420.0									埼玉県	334-0057	JP	購入割引 2019/08/30 13-34-50-103
503-5795974-5569420	503-5795974-5569420	2022-01-11T17:03:25+09:00	2022-01-11T17:03:29+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の 	L7-WXI9-AW9P	B07RP6Q7SK	Unshipped	1	JPY	2180.0									神奈川県	224-0037	JP	
503-5885155-6235816	503-5885155-6235816	2022-01-11T16:30:02+09:00	2022-01-11T16:30:05+09:00	Pending	Amazon	Amazon.co.jp			Standard	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	I7-KNSX-WX6Y	B08B1RFP7K	Unshipped	1	JPY	2580.0									北海道	089-2623	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-4554384-0014204	503-4554384-0014204	2022-01-11T13:49:11+09:00	2022-01-11T13:49:17+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M	Unshipped	2	JPY	1396.0									京都府	605-0009	JP	
503-9438370-6659056	503-9438370-6659056	2022-01-11T13:15:00+09:00	2022-01-11T13:15:03+09:00	Pending	Amazon	Amazon.co.jp			Standard	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	K1-2G6E-3NBD	B08B1RJPWV	Unshipped	1	JPY	2580.0									Niigata-ken	949-6556	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
250-3268296-7567017	250-3268296-7567017	2022-01-11T12:13:56+09:00	2022-01-11T17:38:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の 	DU-P06F-VJBB	B07RTHQ2KZ	Shipped	1	JPY	2180.0	198.0								大阪府	556-0001	JP	
249-7534938-1031031	249-7534938-1031031	2022-01-11T11:55:02+09:00	2022-01-11T11:55:07+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応  	UJ-OP0B-GO35	B07SWQ5NN2	Unshipped	1	JPY	1780.0									神奈川県	216-0003	JP	
249-0059335-3723800	249-0059335-3723800	2022-01-11T11:27:54+09:00	2022-01-11T18:10:08+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応  	UJ-OP0B-GO35	B07SWQ5NN2	Shipped	1	JPY	1780.0	162.0								愛知県	455-0031	JP	
249-8512850-8927816	249-8512850-8927816	2022-01-11T11:10:04+09:00	2022-01-11T11:10:09+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Unshipped	1	JPY	1480.0									Tokyo-to	154-0016	JP	
249-8074448-6524613	249-8074448-6524613	2022-01-11T10:09:10+09:00	2022-01-11T16:12:27+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	NR-5Z4P-2YBS	B07RNDMDMY	Shipped	1	JPY	1280.0	116.0								神奈川県	215-0031	JP	
250-6683968-6060607	250-6683968-6060607	2022-01-11T09:55:28+09:00	2022-01-11T14:10:42+09:00	Shipped	Amazon	Amazon.co.jp			Standard	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー 	6H-040M-0Z6H	B077WJ3XKY	Shipped	1	JPY	1350.0	123.0								Hokkaido	044-0078	JP	
250-9398210-9201404		2022-01-11T09:38:12+09:00	2022-01-11T12:47:33+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能	MS-UPHH-GB7X	B07F7P2JWC	Shipped	1	JPY	318.0	29.0								熊本県	862-0913	JP	
250-8560010-9187005	250-8560010-9187005	2022-01-11T09:30:36+09:00	2022-01-11T13:44:32+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	N4-FJS5-AX0C	B089WGPBWW	Shipped	1	JPY	2580.0	235.0								愛知県	464-0858	JP	
250-4492385-0723858	250-4492385-0723858	2022-01-11T08:36:00+09:00	2022-01-11T17:18:46+09:00	Shipped	Amazon	Amazon.co.jp			Standard	【Smart-bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花  	LW-8PD5-8DC1	B07RS9PZVZ	Shipped	1	JPY	1980.0	180.0	205.0	19.0				205.0		千葉県	277-0813	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-4789578-1790208	503-4789578-1790208	2022-01-11T08:26:25+09:00	2022-01-11T16:33:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	N4-FJS5-AX0C	B089WGPBWW	Shipped	1	JPY	2580.0	235.0								三重県	512-0906	JP	
250-2420379-3953450	250-2420379-3953450	2022-01-11T08:04:40+09:00	2022-01-11T11:07:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	K1-2G6E-3NBD	B08B1RJPWV	Shipped	1	JPY	2580.0	235.0								鹿児島県	895-1501	JP	
250-7823486-6409425	250-7823486-6409425	2022-01-11T07:15:34+09:00	2022-01-11T18:21:53+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	NO-T7XI-7XIR	B089Y5T5HG	Shipped	1	JPY	2380.0	216.0								神奈川県	223-0052	JP	
250-1204077-5911023	250-1204077-5911023	2022-01-11T05:00:38+09:00	2022-01-11T13:16:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の 	HU-4C3A-YQ59	B07RN3T64S	Shipped	1	JPY	2180.0	198.0								茨城県	305-0033	JP	
249-6839213-1505431	249-6839213-1505431	2022-01-11T03:39:27+09:00	2022-01-11T16:38:51+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M	Shipped	1	JPY	698.0	63.0								愛知県	443-0046	JP	
250-6166836-4733467		2022-01-11T02:56:26+09:00	2022-01-11T12:37:12+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】B042 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR レンズ保護リング アルミ合金  	IS-I09B-LJY1	B07KQ1SDJS	Shipped	1	JPY	458.0	42.0								兵庫県	661-0026	JP	
250-9743133-7695036	250-9743133-7695036	2022-01-11T02:12:49+09:00	2022-01-11T17:15:45+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	HM-5URZ-2K38	B07C7KGKBH	Unshipped	1	JPY	698.0									大阪府	565-0815	JP	
250-6581897-6411846	250-6581897-6411846	2022-01-11T01:37:56+09:00	2022-01-11T06:36:34+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー 	D5-BQDA-9KSD	B07ZMFZTN4	Shipped	1	JPY	1350.0	123.0								東京都	190-0013	JP	
250-0137353-7495018	250-0137353-7495018	2022-01-10T23:56:38+09:00	2022-01-11T14:59:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)	C8-VY3A-HL06	B07RRJ5TNV	Shipped	1	JPY	1480.0	135.0								愛知県	444-0703	JP	
250-9221236-1887805	250-9221236-1887805	2022-01-10T22:54:59+09:00	2022-01-11T11:03:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)	C8-VY3A-HL06	B07RRJ5TNV	Shipped	1	JPY	1480.0	135.0								東京都	132-0035	JP	
503-1207338-9846211	503-1207338-9846211	2022-01-10T22:06:32+09:00	2022-01-11T17:38:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】G022 モニター台 机上台 モニタースタンド 4 USBポート付き キーボード収納 アルミ合金製ブラケット デ	JC-9CLM-Q8BL	B07SR6GSLT	Shipped	1	JPY	2980.0	271.0								東京都	134-0088	JP	
503-6672394-1791867	503-6672394-1791867	2022-01-10T22:03:17+09:00	2022-01-11T05:58:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・ 	9G-33E6-R3JX	B09837JSYS	Shipped	1	JPY	2380.0	216.0								千葉県	275-0028	JP	
503-6326700-8892654		2022-01-10T20:37:32+09:00	2022-01-11T13:02:32+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】N009 カナル型 イヤホン ハイレゾ イヤホンマイク付き 重低音 密閉型 Sony iPhone android 多機種対応 (ブラ 	87-W95M-7OVU	B075SL9TG7	Shipped	1	JPY	999.0	91.0							長野市松代町東条	長野県	381-1221	JP	
250-0705952-3691856		2022-01-10T20:24:07+09:00	2022-01-11T12:48:56+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A063 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR対応 ケース クリアケース スマ 	IS-JX3N-77BK	B07KQ5BFTV	Shipped	1	JPY	398.0	36.0							港区西麻布	東京都	106-0031	JP	
249-0238474-1970267		2022-01-10T20:19:51+09:00	2022-01-11T13:04:23+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース	87-04G8-HB1X	B07F86WDQJ	Shipped	2	JPY	596.0	54.0								静岡県	436-0027	JP	
250-6922298-3793405	250-6922298-3793405	2022-01-10T20:07:12+09:00	2022-01-11T10:11:33+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	NR-5Z4P-2YBS	B07RNDMDMY	Shipped	1	JPY	1280.0	116.0								東京都	155-0033	JP	
503-4946909-4308667	503-4946909-4308667	2022-01-10T16:08:12+09:00	2022-01-11T06:02:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)	C8-VY3A-HL06	B07RRJ5TNV	Shipped	1	JPY	1480.0	135.0								東京都	160-0022	JP	
250-0437788-3337426	250-0437788-3337426	2022-01-10T15:43:24+09:00	2022-01-11T18:00:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	N7-DJHE-BRRC	B09P8SVSXS	Shipped	1	JPY	980.0	89.0								群馬県	372-0031	JP	
250-1187502-6160644		2022-01-10T14:59:52+09:00	2022-01-11T13:01:18+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】B042 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR レンズ保護リング アルミ合金  	IS-I09B-LJY1	B07KQ1SDJS	Shipped	1	JPY	458.0	42.0								沖縄県	906-0015	JP	
503-1872144-3605433		2022-01-10T13:47:58+09:00	2022-01-11T12:54:04+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus対応 ケース 透明 クリアケース スマホケース 高機能 シリコン  	E4-9GU1-TRTH	B07F7M3DD7	Shipped	1	JPY	298.0	27.0								千葉県	299-5502	JP	
250-1563458-6500666	250-1563458-6500666	2022-01-10T12:48:55+09:00	2022-01-10T17:12:03+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー 	D5-BQDA-9KSD	B07ZMFZTN4	Shipped	1	JPY	1350.0	123.0								東京都	121-0815	JP	
250-0187896-5440669	250-0187896-5440669	2022-01-10T12:48:02+09:00	2022-01-11T18:20:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, L)	MA-QSR9-916V	B0782PTKL2	Shipped	1	JPY	1580.0	144.0								千葉県	270-1336	JP	
503-7001477-7928618	503-7001477-7928618	2022-01-10T12:22:34+09:00	2022-01-10T15:07:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W017 可愛い キッズ 子供 靴下 ソックス お姫様 通気 6足 セット カラフル 女の子 薄め (XXL)	JH-6QHS-4DIJ	B07SPZD9NB	Shipped	1	JPY	1580.0	144.0								愛知県	446-0059	JP	
503-3655415-6674241	503-3655415-6674241	2022-01-10T10:17:01+09:00	2022-01-10T18:11:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Shipped	1	JPY	1480.0	135.0								東京都	101-0031	JP	
249-5408407-1573408	249-5408407-1573408	2022-01-10T10:11:15+09:00	2022-01-10T16:21:11+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7	Shipped	1	JPY	1480.0	135.0								愛知県	466-0053	JP	
